organic	JJ	I-Biotic_Entity
matter	NN	I-Biotic_Entity
(	(	O
CPOM	NNP	O
>	VBZ	O
1	CD	B-Value
mm	NN	B-Unit
)	)	O
.	.	O
_S_B_	_S_B_	O
Bacteria	NNS	B-Biotic_Entity
degrade	VBP	B-Eventuality
these	DT	O
into	IN	O
fine	JJ	B-Quality
particulate	NN	B-Biotic_Entity
organic	JJ	I-Biotic_Entity
matter	NN	I-Biotic_Entity
(	(	O
FPOM	NNP	O
<	VBZ	O
1	CD	B-Value
mm	NN	B-Unit
)	)	O
and	CC	O
then	RB	O
further	RB	O
into	IN	O
usable	JJ	B-Eventuality
nutrients	NNS	B-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
Small	JJ	B-Quality
organisms	NNS	B-Biotic_Entity
such	JJ	O
as	IN	O
plankton	NN	B-Biotic_Entity
are	VBP	O
also	RB	O
characterized	VBN	O
as	IN	O
FPOM	NNP	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Very	RB	O
low	JJ	B-Quality
concentrations	NNS	B-Quality
of	IN	O
nutrients	NNS	B-Aggregate_Biotic_Abiotic_Entity
are	VBP	O
released	VBN	B-Eventuality
during	IN	O
decomposition	NN	B-Eventuality
because	IN	O
the	DT	O
bacteria	NNS	B-Biotic_Entity
are	VBP	O
utilizing	VBG	B-Eventuality
them	PRP	O
to	TO	O
build	VB	B-Eventuality
their	PRP$	O
own	JJ	O
biomass	NN	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Bacteria	NNP	B-Biotic_Entity
,	,	O
however	RB	O
,	,	O
are	VBP	O
consumed	VBN	B-Eventuality
by	IN	O
protozoa	NN	B-Biotic_Entity-L
,	,	O
which	WDT	O
are	VBP	O
in	IN	O
turn	NN	O
consumed	VBN	B-Eventuality
by	IN	O
zooplankton	NN	B-Biotic_Entity-L
,	,	O
and	CC	O
then	RB	O
further	RBR	O
up	RP	O
the	DT	O
trophic	JJ	B-Biotic_Entity
levels	NNS	I-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Nutrients	NNS	B-Aggregate_Biotic_Abiotic_Entity
,	,	O
including	VBG	O
those	DT	O
that	WDT	O
contain	VBP	O
carbon	NN	B-Abiotic_Entity
and	CC	O
phosphorus	NN	B-Abiotic_Entity
,	,	O
are	VBP	O
reintroduced	VBN	B-Eventuality
into	IN	O
the	DT	O
water	NN	B-Aggregate_Biotic_Abiotic_Entity
column	NN	I-Aggregate_Biotic_Abiotic_Entity
at	IN	O
any	DT	O
number	NN	O
of	IN	O
points	NNS	O
along	IN	O
this	DT	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
chain	NN	I-Aggregate_Biotic_Abiotic_Entity
via	IN	O
excretion	NN	B-Eventuality
or	CC	O
organism	NN	B-Biotic_Entity
death	NN	B-Eventuality
,	,	O
making	VBG	B-Eventuality
them	PRP	O
available	JJ	B-Quality
again	RB	O
for	IN	O
bacteria	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
This	DT	O
regeneration	NN	B-Eventuality
cycle	NN	I-Eventuality
is	VBZ	O
known	VBN	O
as	IN	O
the	DT	O
microbial	JJ	B-Eventuality
loop	NN	I-Eventuality
and	CC	O
is	VBZ	O
a	DT	O
key	JJ	O
component	NN	O
of	IN	O
lentic	JJ	B-Aggregate_Biotic_Abiotic_Entity
food	NN	I-Aggregate_Biotic_Abiotic_Entity
webs	NN	I-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
The	DT	O
decomposition	NN	B-Eventuality
of	IN	O
organic	JJ	B-Biotic_Entity
materials	NNS	I-Biotic_Entity
can	MD	O
continue	VB	B-Eventuality
in	IN	O
the	DT	O
benthic	JJ	B-Aggregate_Biotic_Abiotic_Entity
and	CC	O
profundal	JJ	B-Aggregate_Biotic_Abiotic_Entity
zones	NNS	I-Aggregate_Biotic_Abiotic_Entity
if	IN	O
the	DT	O
matter	NN	B-Aggregate_Biotic_Abiotic_Entity
falls	VBZ	B-Eventuality
through	IN	O
the	DT	O
water	NN	B-Aggregate_Biotic_Abiotic_Entity
column	NN	I-Aggregate_Biotic_Abiotic_Entity
before	IN	I-Aggregate_Biotic_Abiotic_Entity
being	VBG	O
completely	RB	O
digested	VBN	B-Eventuality
by	IN	O
the	DT	O
pelagic	JJ	B-Quality
bacteria	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Bacteria	NNS	B-Biotic_Entity
are	VBP	O
found	VBN	O
in	IN	O
the	DT	O
greatest	JJS	O
abundance	NN	B-Eventuality
here	RB	O
in	IN	O
sediments	NNS	B-Aggregate_Biotic_Abiotic_Entity
,	,	O
where	WRB	O
they	PRP	O
are	VBP	O
typically	RB	O
2-1000	CD	O
times	NNS	O
more	RBR	O
prevalent	JJ	B-Quality
than	IN	O
in	IN	O
the	DT	O
water	NN	B-Aggregate_Biotic_Abiotic_Entity
column	NN	I-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
Benthic	NNP	B-Quality
Invertebrates	NNS	B-Biotic_Entity
_S_B_	_S_B_	O
Benthic	NNP	B-Quality
invertebrates	NNS	B-Biotic_Entity
,	,	O
due	JJ	O
to	TO	O
their	PRP$	O
high	JJ	O
level	NN	O
of	IN	O
species	NNS	B-Quality
richness	NN	I-Quality
,	,	O
have	VBP	O
many	JJ	O
methods	NNS	O
of	IN	O
prey	JJ	B-Biotic_Entity
capture	NN	B-Eventuality
.	.	O
_S_B_	_S_B_	O
Filter	NNP	B-Biotic_Entity
feeders	NNS	I-Biotic_Entity
create	VBP	B-Eventuality
currents	NNS	B-Eventuality
via	IN	O
siphons	NNS	B-Biotic_Entity
or	CC	O
beating	VBG	B-Eventuality
cilia	NNS	B-Biotic_Entity-L
,	,	O
to	TO	O
pull	VB	B-Eventuality
water	NN	B-Abiotic_Entity
and	CC	O
its	PRP$	O
nutritional	JJ	B-Aggregate_Biotic_Abiotic_Entity
contents	NNS	I-Aggregate_Biotic_Abiotic_Entity
,	,	O
towards	NNS	O
themselves	PRP	O
for	IN	O
straining	VBG	B-Eventuality
.	.	O
_S_B_	_S_B_	O
Grazers	NNS	B-Biotic_Entity
use	VBP	O
scraping	VBG	B-Eventuality
,	,	O
rasping	VBG	B-Eventuality
,	,	O
and	CC	O
shredding	VBG	B-Eventuality
adaptations	NNS	B-Quality
to	TO	O
feed	VB	B-Eventuality
on	IN	I-Eventuality
periphytic	JJ	B-Quality
algae	NN	B-Biotic_Entity
and	CC	O
macrophytes	NNS	B-Biotic_Entity-L
.	.	O
_S_B_	_S_B_	O
Members	NNS	B-Biotic_Entity
of	IN	O
the	DT	O
collector	NN	B-Biotic_Entity
guild	NN	I-Biotic_Entity
browse	IN	B-Eventuality
the	DT	O
sediments	NNS	B-Aggregate_Biotic_Abiotic_Entity
,	,	O
picking	VBG	B-Eventuality
out	RP	I-Eventuality
specific	JJ	O
particles	NNS	B-Aggregate_Biotic_Abiotic_Entity
with	IN	O
raptorial	JJ	B-Quality
appendages	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Deposit	NN	B-Aggregate_Biotic_Abiotic_Entity
feeding	VBG	B-Eventuality
invertebrates	NNS	B-Biotic_Entity
indiscriminately	RB	O
consume	JJ	B-Eventuality
sediment	NN	B-Aggregate_Biotic_Abiotic_Entity
,	,	O
digesting	VBG	B-Eventuality
any	DT	O
organic	JJ	B-Biotic_Entity
material	NN	I-Biotic_Entity
it	PRP	O
contains	VBZ	O
.	.	O
_S_B_	_S_B_	O
Finally	RB	O
,	,	O
some	DT	O
invertebrates	NNS	B-Biotic_Entity
belong	VBP	O
to	TO	O
the	DT	O
predator	NN	B-Biotic_Entity
guild	NN	I-Biotic_Entity
,	,	O
capturing	VBG	B-Eventuality
and	CC	O
consuming	VBG	B-Eventuality
living	NN	B-Eventuality
animals	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
The	DT	O
profundal	NN	B-Aggregate_Biotic_Abiotic_Entity
zone	NN	I-Aggregate_Biotic_Abiotic_Entity
is	VBZ	O
home	VBN	O
to	TO	O
a	DT	O
unique	JJ	O
group	NN	B-Biotic_Entity
of	IN	O
filter	NN	B-Biotic_Entity
feeders	NNS	I-Biotic_Entity
that	WDT	O
use	VBP	B-Eventuality
small	JJ	B-Quality
body	NN	B-Biotic_Entity
movements	NNS	B-Eventuality
to	TO	O
draw	VB	B-Eventuality
a	DT	O
current	JJ	B-Eventuality
through	IN	O
burrows	NNS	B-Aggregate_Biotic_Abiotic_Entity
that	IN	O
they	PRP	O
have	VBP	O
created	VBN	B-Eventuality
in	IN	O
the	DT	O
sediment	NN	B-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
This	DT	O
mode	NN	O
of	IN	O
feeding	VBG	B-Eventuality
requires	VBZ	B-Eventuality
the	DT	O
least	JJS	O
amount	NN	O
of	IN	O
motion	NN	B-Eventuality
,	,	O
allowing	VBG	O
these	DT	O
species	NNS	B-Biotic_Entity
to	TO	O
conserve	VB	B-Eventuality
energy	NN	B-Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
A	DT	O
small	JJ	B-Quality
number	NN	B-Quality
of	IN	O
invertebrate	JJ	B-Biotic_Entity
taxa	NNS	B-Biotic_Entity
are	VBP	O
predators	NNS	B-Biotic_Entity
in	IN	O
the	DT	O
profundal	NN	B-Aggregate_Biotic_Abiotic_Entity
zone	NN	I-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
These	DT	O
species	NNS	B-Biotic_Entity
are	VBP	O
likely	JJ	O
from	IN	O
other	JJ	O
regions	NNS	B-Aggregate_Biotic_Abiotic_Entity
and	CC	O
only	RB	O
come	VB	B-Eventuality
to	TO	O
these	DT	O
depths	NNS	B-Quality
to	TO	O
feed	VB	B-Eventuality
.	.	O
_S_B_	_S_B_	O
The	DT	O
vast	JJ	O
majority	NN	O
of	IN	O
invertebrates	NNS	B-Biotic_Entity
in	IN	O
this	DT	O
zone	NN	B-Aggregate_Biotic_Abiotic_Entity
are	VBP	O
deposit	NN	B-Biotic_Entity-L
feeders	NNS	I-Biotic_Entity
,	,	O
getting	VBG	B-Eventuality
their	PRP$	O
energy	NN	B-Abiotic_Entity
from	IN	O
the	DT	O
surrounding	VBG	O
sediments	NNS	B-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
Fish	NN	B-Biotic_Entity
_S_B_	_S_B_	O
Fish	JJ	B-Biotic_Entity
size	NN	B-Quality
,	,	O
mobility	NN	B-Quality
,	,	O
and	CC	O
sensory	JJ	B-Quality
capabilities	NNS	I-Quality
allow	VBP	O
them	PRP	O
to	TO	O
exploit	VB	B-Eventuality
a	DT	O
broad	JJ	O
prey	NN	B-Biotic_Entity
base	NN	B-Aggregate_Biotic_Abiotic_Entity
,	,	O
covering	VBG	B-Eventuality
multiple	JJ	O
zonation	NN	B-Aggregate_Biotic_Abiotic_Entity
regions	NNS	I-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
Like	IN	O
invertebrates	NNS	B-Biotic_Entity
,	,	O
fish	JJ	B-Biotic_Entity
feeding	VBG	B-Eventuality
habits	NNS	B-Eventuality
can	MD	O
be	VB	O
categorized	VBN	O
into	IN	O
guilds	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
In	IN	O
the	DT	O
pelagic	NN	B-Aggregate_Biotic_Abiotic_Entity
zone	NN	I-Aggregate_Biotic_Abiotic_Entity
,	,	O
herbivores	VBZ	B-Biotic_Entity
graze	VBP	B-Eventuality
on	IN	O
periphyton	NN	B-Biotic_Entity-L
and	CC	O
macrophytes	NNS	B-Biotic_Entity
or	CC	O
pick	VB	B-Eventuality
phytoplankton	NN	B-Biotic_Entity-L
out	IN	O
of	IN	O
the	DT	O
water	NN	B-Aggregate_Biotic_Abiotic_Entity
column	NN	I-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
Carnivores	NNS	B-Biotic_Entity
include	VBP	O
fishes	NNS	B-Biotic_Entity
that	WDT	O
feed	VBP	B-Eventuality
on	IN	I-Eventuality
zooplankton	NN	B-Biotic_Entity-L
in	IN	O
the	DT	O
water	NN	B-Aggregate_Biotic_Abiotic_Entity
column	NN	I-Aggregate_Biotic_Abiotic_Entity
(	(	O
zooplanktivores	NNS	B-Biotic_Entity-L
)	)	O
,	,	O
insects	VBZ	B-Biotic_Entity
at	IN	O
the	DT	O
water	NN	B-Aggregate_Biotic_Abiotic_Entity
's	POS	I-Aggregate_Biotic_Abiotic_Entity
surface	NN	I-Aggregate_Biotic_Abiotic_Entity
,	,	O
on	IN	O
benthic	JJ	B-Quality
structures	NNS	B-Abiotic_Entity
,	,	O
or	CC	O
in	IN	O
the	DT	O
sediment	NN	B-Aggregate_Biotic_Abiotic_Entity
(	(	O
insectivores	NNS	B-Biotic_Entity-L
)	)	O
,	,	O
and	CC	O
those	DT	O
that	WDT	O
feed	VBP	B-Eventuality
on	IN	I-Eventuality
other	JJ	O
fish	NN	B-Biotic_Entity
(	(	O
piscivores	NNS	B-Biotic_Entity-L
)	)	O
.	.	O
_S_B_	_S_B_	O
Fish	NN	B-Biotic_Entity
that	WDT	O
consume	VBZ	B-Eventuality
detritus	NN	B-Aggregate_Biotic_Abiotic_Entity
and	CC	O
gain	VB	B-Eventuality
energy	NN	B-Abiotic_Entity
by	IN	O
processing	VBG	B-Eventuality
its	PRP$	O
organic	JJ	B-Biotic_Entity
material	NN	I-Biotic_Entity
are	VBP	O
called	VBN	O
detritivores	NNS	B-Biotic_Entity-L
.	.	O
_S_B_	_S_B_	O
Omnivores	NNS	B-Biotic_Entity
ingest	VBP	B-Eventuality
a	DT	O
wide	JJ	O
variety	NN	O
of	IN	O
prey	NN	B-Biotic_Entity
,	,	O
encompassing	VBG	B-Eventuality
floral	JJ	B-Biotic_Entity
,	,	O
faunal	JJ	B-Biotic_Entity
,	,	O
and	CC	O
detrital	JJ	B-Aggregate_Biotic_Abiotic_Entity
material	NN	I-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
Finally	RB	O
,	,	O
members	NNS	B-Biotic_Entity
of	IN	O
the	DT	O
parasitic	JJ	B-Quality
guild	NN	B-Biotic_Entity
acquire	VB	B-Eventuality
nutrition	NN	B-Aggregate_Biotic_Abiotic_Entity
from	IN	O
a	DT	O
host	NN	B-Biotic_Entity
species	NNS	I-Biotic_Entity
,	,	O
usually	RB	O
another	DT	O
fish	NN	B-Biotic_Entity
or	CC	O
large	JJ	B-Quality
vertebrate	NN	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Fish	JJ	B-Biotic_Entity
taxa	NN	B-Biotic_Entity
are	VBP	O
flexible	JJ	B-Quality
in	IN	O
their	PRP$	O
feeding	NN	B-Eventuality
roles	NNS	I-Eventuality
,	,	O
varying	VBG	B-Eventuality
their	PRP$	O
diets	NNS	B-Quality
with	IN	O
environmental	JJ	B-Eventuality
conditions	NNS	I-Eventuality
and	CC	O
prey	JJ	B-Biotic_Entity
availability	NN	B-Quality
.	.	O
_S_B_	_S_B_	O
Many	JJ	O
species	NNS	B-Biotic_Entity
also	RB	O
undergo	VBP	B-Eventuality
a	DT	O
diet	JJ	B-Quality
shift	NN	B-Eventuality
as	IN	O
they	PRP	O
develop	VBP	B-Eventuality
.	.	O
_S_B_	_S_B_	O
Therefore	RB	O
,	,	O
it	PRP	O
is	VBZ	O
likely	JJ	O
that	IN	O
any	DT	O
single	JJ	O
fish	NN	B-Biotic_Entity
occupies	NNS	B-Eventuality
multiple	VBP	O
feeding	VBG	B-Biotic_Entity
guilds	NNS	I-Biotic_Entity
within	IN	O
its	PRP$	O
lifetime	NN	B-Quality
.	.	O
_S_B_	_S_B_	O
Lentic	JJ	B-Aggregate_Biotic_Abiotic_Entity
food	NN	I-Aggregate_Biotic_Abiotic_Entity
webs	NNS	I-Aggregate_Biotic_Abiotic_Entity
_S_B_	_S_B_	O
As	IN	O
noted	VBN	O
in	IN	O
the	DT	O
previous	JJ	O
sections	NNS	O
,	,	O
the	DT	O
lentic	JJ	B-Quality
biota	NN	B-Biotic_Entity
are	VBP	O
linked	VBN	B-Eventuality
in	IN	O
complex	JJ	B-Aggregate_Biotic_Abiotic_Entity
web	NN	I-Aggregate_Biotic_Abiotic_Entity
of	IN	O
trophic	JJ	B-Biotic_Entity-L
relationships	NNS	I-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
These	DT	O
organisms	NNS	B-Biotic_Entity
can	MD	O
be	VB	O
considered	VBN	O
to	TO	O
loosely	RB	O
be	VB	O
associated	VBN	B-Eventuality
with	IN	O
specific	JJ	O
trophic	JJ	B-Biotic_Entity-L
groups	NNS	I-Biotic_Entity
(	(	O
e.g.	JJ	O
primary	NN	B-Biotic_Entity
producers	NNS	I-Biotic_Entity
,	,	O
herbivores	NNS	B-Biotic_Entity
,	,	O
primary	JJ	B-Biotic_Entity
carnivores	NNS	I-Biotic_Entity
,	,	O
secondary	JJ	B-Biotic_Entity
carnivores	NNS	I-Biotic_Entity
,	,	O
etc.	NN	O
)	)	O
.	.	O
_S_B_	_S_B_	O
Scientists	NNS	O
have	VBP	O
developed	VBN	B-Eventuality
several	JJ	O
theories	NNS	O
in	IN	O
order	NN	O
to	TO	O
understand	VB	O
the	DT	O
mechanisms	NN	B-Quality
that	WDT	O
control	VBP	B-Eventuality
the	DT	O
abundance	NN	B-Quality
and	CC	O
diversity	NN	B-Quality
within	IN	O
these	DT	O
groups	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Very	RB	O
generally	RB	O
,	,	O
top-down	JJ	B-Eventuality
processes	NNS	I-Eventuality
dictate	VBP	B-Eventuality
that	IN	O
the	DT	O
abundance	NN	B-Quality
of	IN	O
prey	NN	B-Biotic_Entity
taxa	NN	B-Biotic_Entity
is	VBZ	O
dependent	JJ	B-Eventuality
upon	IN	I-Eventuality
the	DT	O
actions	NNS	B-Eventuality
of	IN	O
consumers	NNS	B-Biotic_Entity
from	IN	O
higher	JJR	O
trophic	JJ	B-Biotic_Entity
levels	NNS	I-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Typically	RB	O
,	,	O
these	DT	O
processes	NNS	B-Eventuality
operate	VBP	B-Eventuality
only	RB	O
between	IN	O
two	CD	O
trophic	JJ	B-Biotic_Entity
levels	NNS	I-Biotic_Entity
,	,	O
with	IN	O
no	DT	O
effect	NN	B-Eventuality
on	IN	O
the	DT	O
others	NNS	O
.	.	O
_S_B_	_S_B_	O
In	IN	O
some	DT	O
cases	NNS	O
,	,	O
however	RB	O
,	,	O
aquatic	JJ	B-Aggregate_Biotic_Abiotic_Entity
systems	NNS	I-Aggregate_Biotic_Abiotic_Entity
experience	VB	B-Eventuality
a	DT	O
trophic	JJ	B-Eventuality
cascade	NN	I-Eventuality
;	:	O
for	IN	O
example	NN	O
,	,	O
this	DT	O
might	MD	O
occur	VB	B-Eventuality
if	IN	O
primary	JJ	B-Biotic_Entity
producers	NNS	I-Biotic_Entity
experience	RB	O
less	RBR	O
grazing	JJ	B-Eventuality
by	IN	O
herbivores	NNS	B-Biotic_Entity
because	IN	O
these	DT	O
herbivores	NNS	B-Biotic_Entity
are	VBP	O
suppressed	VBN	B-Eventuality
by	IN	O
carnivores	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Bottom-up	JJ	B-Eventuality
processes	NNS	I-Eventuality
are	VBP	O
functioning	VBG	B-Eventuality
when	WRB	O
the	DT	O
abundance	NN	B-Quality
or	CC	O
diversity	NN	B-Quality
of	IN	O
members	NNS	B-Biotic_Entity
of	IN	O
higher	JJR	O
trophic	JJ	B-Biotic_Entity
levels	NNS	I-Biotic_Entity
is	VBZ	O
dependent	JJ	B-Eventuality
upon	IN	I-Eventuality
the	DT	O
availability	NN	B-Quality
or	CC	O
quality	NN	B-Quality
of	IN	O
resources	NNS	B-Aggregate_Biotic_Abiotic_Entity
from	IN	O
lower	JJR	O
levels	NNS	O
.	.	O
_S_B_	_S_B_	O
Finally	RB	O
,	,	O
a	DT	O
combined	JJ	O
regulating	NN	O
theory	NN	O
,	,	O
bottom-up	JJ	B-Eventuality
:	:	O
top-down	JJ	B-Eventuality
,	,	O
combines	VBZ	B-Eventuality
the	DT	O
predicted	JJ	O
influences	NNS	B-Eventuality
of	IN	O
consumers	NNS	B-Biotic_Entity
and	CC	O
resource	NN	B-Quality
availability	NN	I-Quality
.	.	O
_S_B_	_S_B_	O
It	PRP	O
predicts	VBZ	O
that	IN	O
trophic	JJ	B-Biotic_Entity
levels	NNS	I-Biotic_Entity
close	RB	O
to	TO	O
the	DT	O
lowest	JJS	O
trophic	JJ	B-Biotic_Entity
levels	NNS	I-Biotic_Entity
will	MD	O
be	VB	O
most	RBS	O
influenced	VBN	B-Eventuality
by	IN	O
bottom-up	JJ	B-Eventuality
forces	NNS	I-Eventuality
,	,	O
while	IN	O
top-down	JJ	B-Eventuality
effects	NNS	I-Eventuality
should	MD	O
be	VB	O
strongest	VBN	O
at	IN	O
top	JJ	O
levels	NNS	O
.	.	O
_S_B_	_S_B_	O
Food	NNP	B-Aggregate_Biotic_Abiotic_Entity
web	NN	I-Aggregate_Biotic_Abiotic_Entity
is	VBZ	O
an	DT	O
important	JJ	O
ecological	JJ	O
concept	NN	O
.	.	O
_S_B_	_S_B_	O
Basically	RB	O
,	,	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
web	NN	I-Aggregate_Biotic_Abiotic_Entity
represents	VBZ	O
feeding	VBG	B-Eventuality
relationships	NNS	I-Eventuality
within	IN	O
a	DT	O
community	NN	B-Biotic_Entity
(	(	O
Smith	NNP	O
and	CC	O
Smith	NNP	O
2009	CD	O
)	)	O
.	.	O
_S_B_	_S_B_	O
It	PRP	O
also	RB	O
implies	VBZ	O
the	DT	O
transfer	NN	B-Eventuality
of	IN	O
food	NN	B-Biotic_Entity
energy	NN	B-Abiotic_Entity
from	IN	O
its	PRP$	O
source	NN	O
in	IN	O
plants	NNS	B-Biotic_Entity
through	IN	O
herbivores	NNS	B-Biotic_Entity
to	TO	O
carnivores	NNS	B-Biotic_Entity
(	(	O
Krebs	NNP	O
2009	CD	O
)	)	O
.	.	O
_S_B_	_S_B_	O
Normally	RB	O
,	,	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
webs	NNS	I-Aggregate_Biotic_Abiotic_Entity
consist	NN	B-Eventuality
of	IN	O
a	DT	O
number	NN	O
of	IN	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
chains	NNS	I-Aggregate_Biotic_Abiotic_Entity
meshed	VBD	O
together	RB	O
.	.	O
_S_B_	_S_B_	O
Each	DT	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
chain	NN	I-Aggregate_Biotic_Abiotic_Entity
is	VBZ	O
a	DT	O
descriptive	JJ	O
diagram	NN	O
including	VBG	O
a	DT	O
series	NN	O
of	IN	O
arrows	NNS	O
,	,	O
each	DT	O
pointing	VBG	O
from	IN	O
one	CD	O
species	NNS	B-Biotic_Entity
to	TO	O
another	DT	O
,	,	O
representing	VBG	O
the	DT	O
flow	NN	B-Eventuality
of	IN	O
food	NN	B-Biotic_Entity
energy	NN	B-Abiotic_Entity
from	IN	O
one	CD	O
feeding	VBG	B-Biotic_Entity
group	NN	I-Biotic_Entity
of	IN	O
organisms	NNS	B-Biotic_Entity
to	TO	O
another	DT	O
.	.	O
_S_B_	_S_B_	O
There	EX	O
are	VBP	O
two	CD	O
types	NNS	O
of	IN	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
chains	NNS	I-Aggregate_Biotic_Abiotic_Entity
:	:	O
the	DT	O
grazing	NN	B-Aggregate_Biotic_Abiotic_Entity
food	NN	I-Aggregate_Biotic_Abiotic_Entity
chain	NN	I-Aggregate_Biotic_Abiotic_Entity
,	,	O
beginning	VBG	O
with	IN	O
autotrophs	NN	B-Biotic_Entity-L
,	,	O
and	CC	O
the	DT	O
detrital	JJ	B-Aggregate_Biotic_Abiotic_Entity
food	NN	I-Aggregate_Biotic_Abiotic_Entity
chain	NN	I-Aggregate_Biotic_Abiotic_Entity
,	,	O
beginning	VBG	O
with	IN	O
dead	JJ	B-Eventuality
organic	JJ	B-Biotic_Entity
matter	NN	I-Biotic_Entity
(	(	O
Smith	NNP	O
&	CC	O
Smith	NNP	O
2009	CD	O
)	)	O
.	.	O
_S_B_	_S_B_	O
In	IN	O
a	DT	O
grazing	NN	B-Aggregate_Biotic_Abiotic_Entity
food	NN	I-Aggregate_Biotic_Abiotic_Entity
chain	NN	I-Aggregate_Biotic_Abiotic_Entity
,	,	O
energy	NN	B-Abiotic_Entity
and	CC	O
nutrients	NNS	B-Aggregate_Biotic_Abiotic_Entity
move	VBP	B-Eventuality
from	IN	O
plants	NNS	B-Biotic_Entity
to	TO	O
the	DT	O
herbivores	NNS	B-Biotic_Entity
consuming	VBG	B-Eventuality
them	PRP	O
,	,	O
and	CC	O
to	TO	O
the	DT	O
carnivores	NNS	B-Biotic_Entity
or	CC	O
omnivores	NNS	B-Biotic_Entity
preying	VBG	B-Eventuality
upon	IN	I-Eventuality
the	DT	O
herbivores	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
In	IN	O
a	DT	O
detrital	JJ	B-Aggregate_Biotic_Abiotic_Entity
food	NN	I-Aggregate_Biotic_Abiotic_Entity
chain	NN	I-Aggregate_Biotic_Abiotic_Entity
,	,	O
dead	JJ	B-Eventuality
organic	JJ	B-Biotic_Entity
matter	NN	I-Biotic_Entity
of	IN	O
plants	NNS	B-Biotic_Entity
and	CC	O
animals	NNS	B-Biotic_Entity
is	VBZ	O
broken	VBN	B-Eventuality
down	RP	I-Eventuality
by	IN	O
decomposers	NNS	B-Biotic_Entity
,	,	O
e.g.	NN	O
,	,	O
bacteria	NNS	B-Biotic_Entity
and	CC	O
fungi	NNS	B-Biotic_Entity
,	,	O
and	CC	O
moves	NNS	B-Eventuality
to	TO	O
detritivores	NNS	B-Biotic_Entity-L
and	CC	O
then	RB	O
carnivores	NNS	B-Biotic_Entity
.	.	O
_S_B_	_S_B_	O
Food	NNP	B-Aggregate_Biotic_Abiotic_Entity
web	NN	I-Aggregate_Biotic_Abiotic_Entity
offers	VBZ	O
an	DT	O
important	JJ	O
tool	NN	O
for	IN	O
investigating	VBG	O
the	DT	O
ecological	JJ	B-Eventuality
interactions	NNS	I-Eventuality
that	WDT	O
define	VBP	O
energy	NN	B-Abiotic_Entity
flows	NNS	B-Eventuality
and	CC	O
predator-prey	JJ	B-Eventuality
relationship	NN	I-Eventuality
(	(	O
Cain	NNP	O
et	RB	O
al.	RB	O
2008	CD	O
)	)	O
.	.	O
_S_B_	_S_B_	O
Figure	NN	O
1	CD	O
shows	VBZ	O
a	DT	O
simplified	JJ	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
web	NN	I-Aggregate_Biotic_Abiotic_Entity
in	IN	O
a	DT	O
desert	NN	B-Aggregate_Biotic_Abiotic_Entity
ecosystem	NN	I-Aggregate_Biotic_Abiotic_Entity
.	.	O
_S_B_	_S_B_	O
In	IN	O
this	DT	O
food	NN	B-Aggregate_Biotic_Abiotic_Entity
web	NN	I-Aggregate_Biotic_Abiotic_Entity
,	,	O
grasshoppers	NNS	B-Biotic_Entity
feed	VBP	B-Eventuality
on	IN	I-Eventuality
plants	NNS	B-Biotic_Entity
;	:	O
scorpions	NNS	B-Biotic_Entity
prey	VBP	B-Eventuality
on	IN	I-Eventuality
grasshoppers	NNS	B-Biotic_Entity
;	:	O
kit	VB	B-Biotic_Entity
foxes	NNS	I-Biotic_Entity
prey	VB	B-Eventuality
